,drug_id,smiles
1155,BRD-M72442222,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C
1156,BRD-K54987996,O=C(O)CN1C(=O)c2c(I)c(I)c(I)c(I)c2C1=O
1157,BRD-K69328504,CC(C)(C)C(=O)OCOP(=O)(OCOC(=O)C(C)(C)C)C(C)(Oc1ccc(O)cc1)P(=O)(OCOC(=O)C(C)(C)C)OCOC(=O)C(C)(C)C
1158,BRD-K63089472,CC(C)=CCC/C(C)=C/CC/C(C)=C/CSCC(=O)O
1159,BRD-K77390737,COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)/C=C/c1ccc(O)cc1
1160,BRD-K06593056,CN1c2cc3c(cc2N=C(c2ccc(C(=O)O)cc2)c2ccccc21)C(C)(C)CCC3(C)C
1161,BRD-K88742110,COc1ccc(Cn2ccc3ccc(C(=O)NO)cc32)cc1
1162,BRD-K52989797,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21
1163,BRD-K36153907,O=c1c2cc(C(F)(F)F)ccc2sn1-c1ccccc1
1164,BRD-K95992530,CC(C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC1=O
1165,BRD-A36707673,CC(CC[C@@H](O)C(C)C)C1CCC2C3CC=C4C[C@@H](O)CC[C@@]4(C)C3CC[C@@]12C
1166,BRD-K63606607,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)CC[C@]12O
1167,BRD-K82823804,O=C1NC(=O)c2c1c(-c1ccccc1)cc1[nH]c3ccc(O)cc3c21
1168,BRD-K12502280,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1
1169,BRD-A26032986,CC1(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)OCc2ccccc2-n2cccc21
1170,BRD-A72988804,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1
1171,BRD-K19416115,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F
1172,BRD-K01815685,OCc1c[nH]c2ccccc12
1173,BRD-K72024482,CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C#N)cc4)cc3)nc2n(CCC)c1=O
1174,BRD-A37347161,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCCCC1CN1CCCC1
1175,BRD-A04308630,COC(=O)C1=COC(O)C2C(CO)=CCC12
1176,BRD-K93176058,CCCCCCCCc1ccc(-c2ccc(C(=O)O)cc2)cc1
1177,BRD-K47679368,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1
1178,BRD-A80383043,NC(C(=O)O)c1ccc(C(=O)O)c(O)c1
1179,BRD-K67977190,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1
1180,BRD-A74771556,CC(c1ccc(O)cn1)C(C)C(N)C(=O)NC(C(=O)O)[C@H]1O[C@@H](N2C=CC(=O)CC2=O)[C@@H](O)[C@H]1O
1181,BRD-K76872913,O=C1c2ccccc2-c2cccc3cccc1c23
1182,BRD-K06198550,COc1cc2c(cc1OC)[C@@H]1C(=O)c3ccc4oc(C(C)C)cc4c3O[C@@H]1CO2
1183,BRD-K99291625,CS(=O)(=O)c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1
1184,BRD-K02130563,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1
1185,BRD-K89046952,CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O
1186,BRD-A84189516,CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](O)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
1187,BRD-K82795137,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1
1188,BRD-K25224017,Cc1nc2ccccn2c(=O)c1CCN1CCC(C(=O)c2ccc(F)cc2)CC1
1189,BRD-K15108141,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
1190,BRD-K34441861,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O
1191,BRD-A54487287,CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3C(=O)C[C@@]21C
1192,BRD-K93880783,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O
1193,BRD-K57886322,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C
1194,BRD-K33226500,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O
1195,BRD-A24191444,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1
1196,BRD-K82216340,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
1197,BRD-K45252063,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
1198,BRD-A48237631,CO[C@]12[C@@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1N[C@H]12
1199,BRD-A93206962,CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNCC(O)COc3ccc(O)cc3)cc2)cc1
1200,BRD-M45964048,C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)c(C)c5CCC(=O)O)c(CCC(=O)OC)c4C)[C@@]1(C)C3=CC=C(C(=O)OC)[C@H]1C(=O)OC
1201,BRD-K99411983,COC1=C[C@@H]2C3=C([C@@H](NC(C)=O)CCc4cc(OC)c(OC)c(OC)c43)[C@@H]2C1=O
1202,BRD-K16977723,Nc1ncnc2c1cnn2-c1ccccc1
1203,BRD-K88304388,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13
1204,BRD-K32330832,N#Cc1ccc(COC[C@H]2O[C@@H](n3c(NCc4ccc(Cl)c(Cl)c4)nc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1
1205,BRD-K74501079,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O
1206,BRD-K23566484,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O
1207,BRD-A21858158,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1
1208,BRD-A34817987,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
1209,BRD-K14200658,CCOC(=O)Oc1c(OC)cc(C(=O)O[C@@H]2C[C@@H]3CN4CCc5c([nH]c6cc(OC)ccc56)[C@H]4C[C@@H]3[C@H](C(=O)OC)[C@H]2OC)cc1OC
1210,BRD-K41337261,COc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC
1211,BRD-K11540476,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc3c(c2)OCCO3)Oc2c(NC(=O)Nc3cccc4ccccc34)cccc2C1=O
1212,BRD-K41868777,NCCCCCCNS(=O)(=O)c1cccc2ccccc12
1213,BRD-U97083655,CCCCCCCCCC(=O)NC1C(Oc2c3cc4cc2Oc2ccc(cc2Cl)C(OC2OC(CO)C(O)C(O)C2NC(C)=O)C2NC(=O)C(NC(=O)C4NC(=O)C4NC(=O)C(Cc5ccc(c(Cl)c5)O3)NC(=O)C(N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(OC4OC(CO)C(O)C(O)C4O)cc(O)cc3C(C(=O)O)NC2=O)OC(CO)C(O)C1O
1214,BRD-K08502430,O=C1Nc2ccccc2/C1=C\c1c[nH]cn1
1215,BRD-K18574842,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12
1216,BRD-K64890080,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1
1217,BRD-K53263234,Clc1ccc(-c2nc3sccn3c2/C=N/OCc2ccc(Cl)c(Cl)c2)cc1
1218,BRD-K44876623,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1
1219,BRD-A51393488,COc1ccc2c(c1OC)C(=O)O[C@@H]2C1c2c(cc3c(c2OC)OCO3)CCN1C
1220,BRD-K67043667,CN(C)c1nc(N(C)C)nc(N(C)C)n1
1221,BRD-A56892734,COc1ccc2c(c1)nc(S(=O)Cc1ncc(C)c(OC)c1C)n2[Mg]n1c(S(=O)Cc2ncc(C)c(OC)c2C)nc2cc(OC)ccc21
1222,BRD-A36318220,CN1C(=O)C(Cc2c[nH]c3ccccc23)NC1=S
1223,BRD-K07220430,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1
1224,BRD-K09635134,CCCCCCCCCCCCCC(=O)N[C@@H](C)[C@H](O)c1ccccc1
1225,BRD-A11135865,Oc1ccc2c3c1OC1c4[nH]c5c(c4CC4(O)C(C2)N(CC2CC2)CCC314)CC1(O)C2Cc3ccc(O)c4c3C1(CCN2CC1CC1)C5O4
1226,BRD-A45333398,CO[C@@H]1C[C@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)O[C@H](C)[C@@H]1O
1227,BRD-K60762818,CNCCCN1c2ccccc2CCc2ccccc21
1228,BRD-K57569181,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O
1229,BRD-K86600316,CCS(=O)(=O)N1CCC[C@@H]2CN3CCc4cc(OC)ccc4[C@@H]3C[C@@H]21
1230,BRD-K76304753,Nc1ccc(/N=N/c2ccccc2)c(N)n1
1231,BRD-K72903603,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O
1232,BRD-K92731339,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC
1233,BRD-K93658967,CCCCc1c(-c2ccc(O)cc2)[nH]c2nccnc12
1234,BRD-A24381660,CC1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1
1235,BRD-A93477898,OC(Cc1ccncc1)C(Cl)(Cl)Cl
1236,BRD-K96471533,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1
1237,BRD-K05737787,Cc1cc(=O)c2c(O)cc(O)c(C)c2o1
1238,BRD-K28453807,CCN(CC)CCOC(=O)C1(c2ccc([N+](=O)[O-])cc2)CCCC1
1239,BRD-A75478957,CC(C)C(NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O
1240,BRD-K47598052,Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1
1241,BRD-K11696279,c1ccc2nc(C3=NCCN3)cnc2c1
1242,BRD-K26669427,O=C1Nc2ccc(Br)cc2/C1=C/C(=O)c1ccc(F)cc1
1243,BRD-A39415247,C#C[C@]1(O)CCC2C3CCC4=CC(=O)CC[C@@H]4C3CC[C@@]21C
1244,BRD-K71499074,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1
1245,BRD-K23383398,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1
1246,BRD-K33308633,O=C1C=CC(=O)C2=C1C1c3ccccc3C2c2ccccc21
1247,BRD-K04710043,CC(=O)NCCCCCCNC(C)=O
1248,BRD-A77299732,O=C(C=Cc1ccccc1)NC(NC(=S)Nc1cccc2cccnc12)C(Cl)(Cl)Cl
1249,BRD-A29437505,C=CCn1c(=O)n(C2OC(CO)C(O)C2O)c2nc(N)[nH]c(=O)c21
1250,BRD-A39268308,Clc1ccc(C2CC3CCC2N3)cn1
1251,BRD-A11990600,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O
1252,BRD-A08877921,COC1=CC23CCCN2CCc2cc4c(cc2C3C1O)OCO4
1253,BRD-A54029483,Cc1cc(C)cc(C(=O)N(C)C(Cc2ccc(-c3ccccc3)cc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)O)c1
1254,BRD-A02713983,CC(=O)O[C@@H]1CC2C(C)(C)C(=O)CC[C@]2(C)C2CC[C@]3(C)C(=CC(=O)O[C@H]3c3ccoc3)[C@@]21C
1255,BRD-K95899059,CN(C)[C@@H]1CCc2[nH]c3ccc(NC(=O)c4ccc(F)cc4)cc3c2C1
1256,BRD-U66370498,CC12CCCC1C1CCC3CC(O)CCC3(C)C1CC2
1257,BRD-A01787639,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1
1258,BRD-K95402279,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CO
1259,BRD-A64977602,CN1CCN2c3ncccc3Cc3ccccc3C2C1
1260,BRD-K51805276,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1
1261,BRD-M00539986,COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1.COc1ccc(C[C@H](C)NC[C@@H](O)c2ccc(O)c(NC=O)c2)cc1
1262,BRD-K81916719,CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1
1263,BRD-K78659596,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O
1264,BRD-A27887842,C[C@]12C[C@H](O)C3C(CCC4=CC(=O)C=C[C@@]43C)C1CC[C@]2(O)C(=O)CO
1265,BRD-A68929948,CC(NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC(C(=O)OC(C)(C)C)c1ccccc1
1266,BRD-K98769987,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2
1267,BRD-K56509348,Cc1noc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)c1C
1268,BRD-A51382177,CCC(=O)O[C@@H](OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C
1269,BRD-K04923131,O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N/O
1270,BRD-K21350491,N=C(NC(=O)c1nc(Cl)c(N)nc1N)Nc1ccccc1
1271,BRD-K30697463,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO
1272,BRD-K31471398,Oc1cc2c(cc1O)[C@H]1c3ccccc3CN[C@@H]1CC2
1273,BRD-K07762753,CC(C)[C@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1
1274,BRD-K28183345,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1
1275,BRD-A56987319,Nc1ncnc2c1ncn2C1CCCO1
1276,BRD-K50324045,CC1(C)C=Cc2cc3c(cc2O1)[N+]([O-])=C1C3=C[C@@]2(CC1(C)C)NC(=O)[C@@H]1CCCN1C2=O
1277,BRD-K05977823,CC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1
1278,BRD-K86191271,CCCCCCCC(=O)c1c(O)cc(O)cc1CC(=O)OCC
1279,BRD-K06926592,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O
1280,BRD-K18250272,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC
1281,BRD-A29731977,CCCCCC(=O)O[C@]1(C(C)=O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@@]21C
1282,BRD-K68341547,NCCCCCCNS(=O)(=O)c1ccc2c(Cl)cccc2c1
1283,BRD-K16336526,COc1cc(CNC(=O)CCCC/C=C\C(C)C)ccc1O
1284,BRD-A32161980,CCC(C)[C@H]1NC(=O)[C@H](Cc2ccc(OC)cc2)NC(=O)CCCSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)NCC(N)=O)C(C)(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CCC(N)=O)NC1=O
1285,BRD-K56047318,O=C(NCCCCCCNC(=O)ON=C1CCCCC1)ON=C1CCCCC1
1286,BRD-K99696746,CCCc1cc(-c2nc(-c3ccc(C)cc3)cs2)ccn1
1287,BRD-A61470182,CSCCC(NC=O)C(=O)NC(C)C(=O)O
1288,BRD-K06024458,CCCCCC=CCC=CCC=CCC=CCCCC(=O)NCCCC(=O)O
1289,BRD-A49160188,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
1290,BRD-A73680854,NC(CCC(=O)O)C(=O)N1CCC[C@H]1B(O)O
1291,BRD-K85402309,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1
1292,BRD-K21283037,Nc1nc2ccc(OC(F)(F)F)cc2s1
1293,BRD-K94080537,CCN(CC)C(=O)c1cccc(C)c1
1294,BRD-K10860596,CN1[C@H]2CCC[C@@H]1C[C@H](NC(=O)c1nn(C)c3ccccc13)C2
1295,BRD-K49671696,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1
1296,BRD-K40901640,CN(C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1
1297,BRD-K75089421,CCN(CC)CCNC(=O)c1ccc(N)cc1
1298,BRD-K95609758,O=c1oc(-c2ccc(C(F)(F)F)cc2)nn1Cc1cc(Cl)ccc1O
1299,BRD-A06784547,CCOC(=O)C1=C(C)NC(c2ccccc2)=C(C(=O)OCc2ccc([N+](=O)[O-])cc2)C1C#Cc1ccccc1
1300,BRD-K91442916,C[C@H]1CCCCO[C@@H](CN(C)S(=O)(=O)c2ccc(F)cc2)[C@H](C)CN([C@@H](C)COC(=O)C(C)(C)C)C(=O)c2cc(NC(=O)Nc3ccccc3)ccc2O1
1301,BRD-K51967704,COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc32)c1C
1302,BRD-K36377456,CC(C)(O)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1
1303,BRD-K20755323,Oc1ccc(Nc2nc(-c3ccc(Cl)cc3)cs2)cc1
1304,BRD-K55677650,Cc1ccc(CC2(O)CCN(CCOc3ccc(O)cc3)CC2)cc1
1305,BRD-K15592317,COc1cc2ncnc(-n3nc(-c4ccccn4)nc3N)c2cc1OC
1306,BRD-A62021152,O=C1Nc2cc(Cl)c(Cl)cc2N2CCNCC12
1307,BRD-K87158025,NC(=NC(=O)c1nc(Cl)c(N)nc1N)NCc1ccccc1
1308,BRD-K51816706,O=C1Nc2ccccc2/C1=C/c1ccc[nH]1
1309,BRD-K86930074,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1
1310,BRD-A33447119,COC(=O)Nc1nc2ccc(S(=O)c3ccccc3)cc2[nH]1
1311,BRD-K54529596,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O
1312,BRD-K15601958,FC(F)(F)c1cccc(-c2noc(-c3cc(-c4ccccc4)c(C(F)(F)F)s3)n2)c1
1313,BRD-K35687265,COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(NCC=O)c2)c(OC)c1
1314,BRD-K15519488,c1ccc2sc(C3(N4CCCCC4)CCCCC3)cc2c1
1315,BRD-A55756846,CC1CNCCN1S(=O)(=O)c1cccc2cnccc12
1316,BRD-K95885906,COc1ccc(-c2oc3cc(OC)c(OC)c(OC)c3c(=O)c2OC)cc1OC
1317,BRD-K24675965,O=C1NN(C(=O)Nc2ccc(Br)cc2)[C@@H](c2ccccc2)[C@@H]1c1ccccc1
1318,BRD-K82941592,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O
1319,BRD-A15530910,CC(C)OC(=O)c1cc2c(OCC(O)CNC(C)(C)C)cccc2[nH]1
1320,BRD-K52911425,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1
1321,BRD-K76908866,COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1
1322,BRD-K37194137,CO[C@H]1O[C@H](CO)[C@@H](OC(=O)Nc2ccccc2)[C@H](OC(=O)Nc2ccccc2-c2ccccc2)[C@@H]1OC(=O)Nc1ccccc1-c1ccccc1
1323,BRD-K91696562,Cc1[nH]c(/C=C2/C(=O)Nc3ccccc32)c(C)c1CCC(=O)O
1324,BRD-K92093830,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
1325,BRD-K90543092,C#C[C@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@H]4[C@@H]3CC[C@]21CC
1326,BRD-K98157055,Cc1ccc(O)c(N=Nc2ccccc2)n1
1327,BRD-M07438658,C.CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
1328,BRD-K32318651,Nc1nc2c(ncn2COCCO)c(=O)[nH]1
1329,BRD-K61314889,O=C(Nc1cccc2cccnc12)c1ccc(N2C(=O)[C@H]3[C@H]4C=C[C@H](C4)[C@H]3C2=O)cc1
1330,BRD-K82846253,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O
1331,BRD-A43150328,C=C(C)C1(O)OC(=O)C=C1OC
1332,BRD-A91008255,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1
1333,BRD-K68867920,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1
1334,BRD-K29582115,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1
1335,BRD-K19352500,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
1336,BRD-K86003836,COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1
1337,BRD-K39823328,O=C(Nc1ccc(NC(=O)c2ccccc2Cl)c(Cl)c1)c1ccccn1
1338,BRD-K50135270,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1
1339,BRD-K18742343,CNCCNS(=O)(=O)c1cccc2cnccc12
1340,BRD-A85472596,CS(=O)(=O)c1ccc(Cn2c3c(c4cc(F)cc(F)c42)CCCC3CC(=O)O)cc1
1341,BRD-K52735702,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/O)c3csc(N)n3)[C@H]2SC1
1342,BRD-K05804044,Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ccc2ncn(C)c(=O)c2c1
1343,BRD-K03319035,CNCCCC12CCC(c3ccccc31)c1ccccc12
1344,BRD-A62184259,CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1
1345,BRD-K28307902,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
1346,BRD-K71731651,COc1cc(OC)c(NC(=O)Nc2cc(C)on2)cc1Cl
1347,BRD-K93461745,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1
1348,BRD-K11853856,CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1
1349,BRD-K52080565,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O
1350,BRD-A33084410,N=C(N)Nc1ccc2[nH]c3c(c2c1)CC1(O)C2Cc4ccc(O)c5c4C1(CCN2CC1CC1)C3O5
1351,BRD-K32584078,O=C(O)c1ccc2nc(-c3ccccc3)c(-c3ccccc3)nc2c1
1352,BRD-A73605923,C/C=C\C=C/C1OC(O)(C(CC)C(=O)NC/C=C\C=C(\C)C(OC)C(C)C2OC(/C=C\C=C/C=C(/C)C(=O)c3c(O)cc[nH]c3=O)C(O)C2O)C(O)C(O)C1(C)C
1353,BRD-A09062839,CCC(C)(CN(C)C)OC(=O)c1ccccc1
1354,BRD-K05926469,Nc1cccc2c1CN([C@@H]1CCC(=O)NC1=O)C2=O
1355,BRD-K88701661,O=C(O)[C@H](S)[C@H](S)C(=O)O
1356,BRD-A41519720,O=C1[C@H](CCC(O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1
1357,BRD-K66956375,CCCCCCCC/C=C\CCCCCCCC(=O)NCCO
1358,BRD-K08640512,Cc1c[nH]c(=O)n(CCCN2CCN(c3ccccc3OCC(F)(F)F)CC2)c1=O
1359,BRD-K45330754,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1
1360,BRD-K80672993,Nc1cccc(S(=O)(=O)N2CCCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)c1
1361,BRD-K38197229,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1
1362,BRD-K50018155,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CCNS(C)(=O)=O)CC1
1363,BRD-K52620403,O=C(O)c1ccc2c3c1cccc3c(=O)n1c3ccccc3nc21
1364,BRD-A55484088,O=C1/C(=C/c2ccccc2)C[C@@]2(O)C3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5
1365,BRD-K89210380,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12
1366,BRD-K79353516,CN1Cc2ccccc2[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
1367,BRD-A45889380,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12
1368,BRD-K30649484,NCc1ccc(S(N)(=O)=O)cc1
1369,BRD-K20152659,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O
1370,BRD-K50168500,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1
1371,BRD-A00100033,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1
1372,BRD-K35573744,COC(=O)/C=C/c1cc(O)ccc1O
1373,BRD-A30815329,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl
1374,BRD-K18518344,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O
